product_type,Stream,attributes,Key_count
BOOKEND,Customer_Search, material,6
BOOKEND,Customer_Search, product_description,1
BOOKEND,Customer_Search, product_type,1
BOOKEND,Customer_Search, room,2
BOOKEND,Customer_Search,Item Type,1
BOOKEND,Customer_Search,brand,5
BOOKEND,Customer_Search,category,1
BOOKEND,Customer_Search,furniture_type,2
BOOKEND,Customer_Search,item_category,1
BOOKEND,Customer_Search,item_depth_width_height,11
BOOKEND,Customer_Search,item_type,2
BOOKEND,Customer_Search,material,7
BOOKEND,Customer_Search,product_line,1
BOOKEND,Customer_Search,product_type,9
BOOKEND,FAQ, color,1
BOOKEND,FAQ, material,1
BOOKEND,FAQ, pattern,1
BOOKEND,FAQ,2,1
BOOKEND,FAQ,4,1
BOOKEND,FAQ,brand,2
BOOKEND,FAQ,color,34
BOOKEND,FAQ,finish_type,1
BOOKEND,FAQ,item_depth_width_height,19
BOOKEND,FAQ,material,9
BOOKEND,FAQ,number_of_pieces,40
BOTTLE,Customer_Search, bottle_purpose,1
BOTTLE,Customer_Search, bottle_type,3
BOTTLE,Customer_Search, capacity,8
BOTTLE,Customer_Search, color,4
BOTTLE,Customer_Search, material,6
BOTTLE,Customer_Search, purpose,1
BOTTLE,Customer_Search, recommended_uses_for_product,3
BOTTLE,Customer_Search, special_feature,1
BOTTLE,Customer_Search, usage_context,1
BOTTLE,Customer_Search,age_group,1
BOTTLE,Customer_Search,bottle_capacity,1
BOTTLE,Customer_Search,bottle_material,2
BOTTLE,Customer_Search,bottle_type,11
BOTTLE,Customer_Search,brand,15
BOTTLE,Customer_Search,capacity,10
BOTTLE,Customer_Search,category,1
BOTTLE,Customer_Search,color,1
BOTTLE,Customer_Search,gender,1
BOTTLE,Customer_Search,item_type_name,1
BOTTLE,Customer_Search,item_width_height,2
BOTTLE,Customer_Search,material,9
BOTTLE,Customer_Search,material_type,1
BOTTLE,Customer_Search,metal_material,1
BOTTLE,Customer_Search,model_name,1
BOTTLE,Customer_Search,number_of_items,1
BOTTLE,Customer_Search,product_line,2
BOTTLE,Customer_Search,product_type,4
BOTTLE,Customer_Search,recommended_uses_for_product,5
BOTTLE,Customer_Search,special_feature,2
BOTTLE,Customer_Search,storage_usage,1
BOTTLE,Customer_Search,target_audience,1
BOTTLE,FAQ,bottle_type,1
BOTTLE,FAQ,capacity,16
BOTTLE,FAQ,care_instructions,3
BOTTLE,FAQ,color,1
BOTTLE,FAQ,item_width_height,2
BOTTLE,FAQ,material,5
BOTTLE,FAQ,number_of_items,4
BOTTLE,FAQ,special_feature,12
CELLULAR_PHONE,Customer_Search, battery_average_life,1
CELLULAR_PHONE,Customer_Search, battery_capacity,2
CELLULAR_PHONE,Customer_Search, battery_description,4
CELLULAR_PHONE,Customer_Search, camera_description,5
CELLULAR_PHONE,Customer_Search, cellular_technology,11
CELLULAR_PHONE,Customer_Search, color,7
CELLULAR_PHONE,Customer_Search, connectivity_technology,6
CELLULAR_PHONE,Customer_Search, country_of_origin,2
CELLULAR_PHONE,Customer_Search, cpu_model_family,1
CELLULAR_PHONE,Customer_Search, display_size,8
CELLULAR_PHONE,Customer_Search, display_type,6
CELLULAR_PHONE,Customer_Search, form_factor,1
CELLULAR_PHONE,Customer_Search, item_weight,1
CELLULAR_PHONE,Customer_Search, memory_storage_capacity,1
CELLULAR_PHONE,Customer_Search, model_name,32
CELLULAR_PHONE,Customer_Search, model_number,37
CELLULAR_PHONE,Customer_Search, model_year,1
CELLULAR_PHONE,Customer_Search, operating_system,8
CELLULAR_PHONE,Customer_Search, price,1
CELLULAR_PHONE,Customer_Search, price_range,1
CELLULAR_PHONE,Customer_Search, product_line,1
CELLULAR_PHONE,Customer_Search, ram_memory_installed_size,6
CELLULAR_PHONE,Customer_Search, rear_facing_camera_photo_sensor_resolution,1
CELLULAR_PHONE,Customer_Search, smartphone_display,1
CELLULAR_PHONE,Customer_Search, smartphone_display_size,1
CELLULAR_PHONE,Customer_Search, warranty_description,2
CELLULAR_PHONE,Customer_Search, wireless_network_technology,14
CELLULAR_PHONE,Customer_Search,brand,44
CELLULAR_PHONE,Customer_Search,brand_name,1
CELLULAR_PHONE,Customer_Search,budget,1
CELLULAR_PHONE,Customer_Search,budget_range,1
CELLULAR_PHONE,Customer_Search,category,2
CELLULAR_PHONE,Customer_Search,cellular_technology,3
CELLULAR_PHONE,Customer_Search,form_factor,1
CELLULAR_PHONE,Customer_Search,model_line,1
CELLULAR_PHONE,Customer_Search,model_name,29
CELLULAR_PHONE,Customer_Search,model_number,9
CELLULAR_PHONE,Customer_Search,product_line,18
CELLULAR_PHONE,Customer_Search,product_type,2
CELLULAR_PHONE,Customer_Search,series,2
CELLULAR_PHONE,Customer_Search,series_name,1
CELLULAR_PHONE,Customer_Search,smartphone_line,1
CELLULAR_PHONE,Customer_Search,smartphone_model,1
CELLULAR_PHONE,FAQ, battery_average_life,1
CELLULAR_PHONE,FAQ, battery_capacity,1
CELLULAR_PHONE,FAQ, battery_description,1
CELLULAR_PHONE,FAQ, rear_facing_camera_photo_sensor_resolution,1
CELLULAR_PHONE,FAQ,battery_average_life,3
CELLULAR_PHONE,FAQ,battery_capacity,4
CELLULAR_PHONE,FAQ,battery_description,2
CELLULAR_PHONE,FAQ,biometric_security_feature,4
CELLULAR_PHONE,FAQ,camera_description,1
CELLULAR_PHONE,FAQ,cellular_technology,7
CELLULAR_PHONE,FAQ,condition,1
CELLULAR_PHONE,FAQ,connectivity_technology,3
CELLULAR_PHONE,FAQ,connector_type,3
CELLULAR_PHONE,FAQ,cpu_model_family,1
CELLULAR_PHONE,FAQ,display_size,1
CELLULAR_PHONE,FAQ,front_photo_sensor_resolution,1
CELLULAR_PHONE,FAQ,included_components,1
CELLULAR_PHONE,FAQ,ram_memory_installed_size,1
CELLULAR_PHONE,FAQ,rear_facing_camera_photo_sensor_resolution,1
CELLULAR_PHONE,FAQ,sim_card_slot_count,3
CELLULAR_PHONE,FAQ,warranty_description,1
CELLULAR_PHONE,FAQ,wireless_network_technology,9
CELLULAR_PHONE,FAQ,wireless_provider,4
CELLULAR_PHONE_CASE,Customer_Search, Brand,1
CELLULAR_PHONE_CASE,Customer_Search, Compatibility,2
CELLULAR_PHONE_CASE,Customer_Search, Compatible Devices,1
CELLULAR_PHONE_CASE,Customer_Search, Compatible Phone Models,1
CELLULAR_PHONE_CASE,Customer_Search, Compatible for,1
CELLULAR_PHONE_CASE,Customer_Search, Phone Case Design,1
CELLULAR_PHONE_CASE,Customer_Search, Phone Case Material,1
CELLULAR_PHONE_CASE,Customer_Search, Phone Case Type,2
CELLULAR_PHONE_CASE,Customer_Search, RAM,1
CELLULAR_PHONE_CASE,Customer_Search, accessory_type,1
CELLULAR_PHONE_CASE,Customer_Search, battery_capacity,1
CELLULAR_PHONE_CASE,Customer_Search, brand,7
CELLULAR_PHONE_CASE,Customer_Search, brand_name,1
CELLULAR_PHONE_CASE,Customer_Search, camera,1
CELLULAR_PHONE_CASE,Customer_Search, camera_specs,1
CELLULAR_PHONE_CASE,Customer_Search, case_compatibility,1
CELLULAR_PHONE_CASE,Customer_Search, case_type,6
CELLULAR_PHONE_CASE,Customer_Search, cellular_technology,1
CELLULAR_PHONE_CASE,Customer_Search, color,13
CELLULAR_PHONE_CASE,Customer_Search, compatible_devices,23
CELLULAR_PHONE_CASE,Customer_Search, compatible_model,6
CELLULAR_PHONE_CASE,Customer_Search, compatible_models,3
CELLULAR_PHONE_CASE,Customer_Search, compatible_phone_model,1
CELLULAR_PHONE_CASE,Customer_Search, compatible_phone_models,62
CELLULAR_PHONE_CASE,Customer_Search, display_size,1
CELLULAR_PHONE_CASE,Customer_Search, form_factor,41
CELLULAR_PHONE_CASE,Customer_Search, gender,1
CELLULAR_PHONE_CASE,Customer_Search, internal_storage,1
CELLULAR_PHONE_CASE,Customer_Search, material,10
CELLULAR_PHONE_CASE,Customer_Search, mobile_model,2
CELLULAR_PHONE_CASE,Customer_Search, mobile_operating_system,1
CELLULAR_PHONE_CASE,Customer_Search, mobile_series,2
CELLULAR_PHONE_CASE,Customer_Search, model_line,1
CELLULAR_PHONE_CASE,Customer_Search, model_name,98
CELLULAR_PHONE_CASE,Customer_Search, model_number,35
CELLULAR_PHONE_CASE,Customer_Search, model_series,1
CELLULAR_PHONE_CASE,Customer_Search, model_variant,1
CELLULAR_PHONE_CASE,Customer_Search, network_type,1
CELLULAR_PHONE_CASE,Customer_Search, operating_system,2
CELLULAR_PHONE_CASE,Customer_Search, phone_case_type,1
CELLULAR_PHONE_CASE,Customer_Search, phone_compatibility,1
CELLULAR_PHONE_CASE,Customer_Search, phone_model,2
CELLULAR_PHONE_CASE,Customer_Search, phone_model_name,1
CELLULAR_PHONE_CASE,Customer_Search, phone_name,1
CELLULAR_PHONE_CASE,Customer_Search, processor,1
CELLULAR_PHONE_CASE,Customer_Search, processor_type,1
CELLULAR_PHONE_CASE,Customer_Search, product_model,1
CELLULAR_PHONE_CASE,Customer_Search, product_type,2
CELLULAR_PHONE_CASE,Customer_Search, smartphone_model,1
CELLULAR_PHONE_CASE,Customer_Search, smartphone_series,1
CELLULAR_PHONE_CASE,Customer_Search, special_feature,3
CELLULAR_PHONE_CASE,Customer_Search, storage_capacity,1
CELLULAR_PHONE_CASE,Customer_Search, target_gender,2
CELLULAR_PHONE_CASE,Customer_Search,Compatible Mobile Models,4
CELLULAR_PHONE_CASE,Customer_Search,Compatible Model,4
CELLULAR_PHONE_CASE,Customer_Search,Compatible Models,1
CELLULAR_PHONE_CASE,Customer_Search,Compatible Phone Model,10
CELLULAR_PHONE_CASE,Customer_Search,Compatible Phone Models,2
CELLULAR_PHONE_CASE,Customer_Search,Compatible Phones,1
CELLULAR_PHONE_CASE,Customer_Search,Compatible_Model,1
CELLULAR_PHONE_CASE,Customer_Search,Compatible_Models,1
CELLULAR_PHONE_CASE,Customer_Search,Compatible_model,2
CELLULAR_PHONE_CASE,Customer_Search,Compatible_models,1
CELLULAR_PHONE_CASE,Customer_Search,Model Name,1
CELLULAR_PHONE_CASE,Customer_Search,Phone Model,2
CELLULAR_PHONE_CASE,Customer_Search,Phone models,1
CELLULAR_PHONE_CASE,Customer_Search,Product Type,1
CELLULAR_PHONE_CASE,Customer_Search,back cover,1
CELLULAR_PHONE_CASE,Customer_Search,brand,206
CELLULAR_PHONE_CASE,Customer_Search,brand_name,1
CELLULAR_PHONE_CASE,Customer_Search,case_compatibility,1
CELLULAR_PHONE_CASE,Customer_Search,case_type,1
CELLULAR_PHONE_CASE,Customer_Search,color,16
CELLULAR_PHONE_CASE,Customer_Search,compatible_device,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_device_model,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_devices,50
CELLULAR_PHONE_CASE,Customer_Search,compatible_mobile_model,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_mobile_phone_models,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_model,33
CELLULAR_PHONE_CASE,Customer_Search,compatible_model_name,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_models,5
CELLULAR_PHONE_CASE,Customer_Search,compatible_phone_brand,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_phone_brands,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_phone_case_model,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_phone_model,2
CELLULAR_PHONE_CASE,Customer_Search,compatible_phone_models,126
CELLULAR_PHONE_CASE,Customer_Search,compatible_product_model,1
CELLULAR_PHONE_CASE,Customer_Search,compatible_with,1
CELLULAR_PHONE_CASE,Customer_Search,connectivity_type,1
CELLULAR_PHONE_CASE,Customer_Search,device_model,1
CELLULAR_PHONE_CASE,Customer_Search,form_factor,48
CELLULAR_PHONE_CASE,Customer_Search,gender,1
CELLULAR_PHONE_CASE,Customer_Search,generation,1
CELLULAR_PHONE_CASE,Customer_Search,material,7
CELLULAR_PHONE_CASE,Customer_Search,material_type,1
CELLULAR_PHONE_CASE,Customer_Search,mobile_brand_compatible,1
CELLULAR_PHONE_CASE,Customer_Search,mobile_model,3
CELLULAR_PHONE_CASE,Customer_Search,mobile_model_compatible,2
CELLULAR_PHONE_CASE,Customer_Search,mobile_model_name,1
CELLULAR_PHONE_CASE,Customer_Search,mobile_operating_system,1
CELLULAR_PHONE_CASE,Customer_Search,model_compatibility,1
CELLULAR_PHONE_CASE,Customer_Search,model_name,142
CELLULAR_PHONE_CASE,Customer_Search,model_number,39
CELLULAR_PHONE_CASE,Customer_Search,pattern_type,1
CELLULAR_PHONE_CASE,Customer_Search,phone_case_style,1
CELLULAR_PHONE_CASE,Customer_Search,phone_case_type,6
CELLULAR_PHONE_CASE,Customer_Search,phone_model,31
CELLULAR_PHONE_CASE,Customer_Search,phone_model_compatibility,3
CELLULAR_PHONE_CASE,Customer_Search,phone_model_compatible,2
CELLULAR_PHONE_CASE,Customer_Search,phone_model_name,5
CELLULAR_PHONE_CASE,Customer_Search,phone_protection_type,1
CELLULAR_PHONE_CASE,Customer_Search,product_line,39
CELLULAR_PHONE_CASE,Customer_Search,product_name,2
CELLULAR_PHONE_CASE,Customer_Search,product_type,7
CELLULAR_PHONE_CASE,Customer_Search,special_feature,1
CELLULAR_PHONE_CASE,Customer_Search,style,1
CELLULAR_PHONE_CASE,Customer_Search,subscription_type,1
CELLULAR_PHONE_CASE,FAQ,color,6
CELLULAR_PHONE_CASE,FAQ,form_factor,1
CELLULAR_PHONE_CASE,FAQ,material,17
CELLULAR_PHONE_CASE,FAQ,special_feature,9
CELLULAR_PHONE_CASE,FAQ,water_resistance_level,2
CHARGING_ADAPTER,Customer_Search, airflow_capacity,1
CHARGING_ADAPTER,Customer_Search, blade_material,1
CHARGING_ADAPTER,Customer_Search, blade_sweep,1
CHARGING_ADAPTER,Customer_Search, brand,1
CHARGING_ADAPTER,Customer_Search, cable_length,3
CHARGING_ADAPTER,Customer_Search, charger_type,1
CHARGING_ADAPTER,Customer_Search, charging_speed,1
CHARGING_ADAPTER,Customer_Search, charging_speed_type,1
CHARGING_ADAPTER,Customer_Search, charging_technology,3
CHARGING_ADAPTER,Customer_Search, color,3
CHARGING_ADAPTER,Customer_Search, compatibility,1
CHARGING_ADAPTER,Customer_Search, compatible_devices,30
CHARGING_ADAPTER,Customer_Search, compatible_phone_models,13
CHARGING_ADAPTER,Customer_Search, compatible_platform,1
CHARGING_ADAPTER,Customer_Search, connectivity_technology,13
CHARGING_ADAPTER,Customer_Search, connector_type,24
CHARGING_ADAPTER,Customer_Search, country_of_origin,9
CHARGING_ADAPTER,Customer_Search, current_rating,7
CHARGING_ADAPTER,Customer_Search, customer_package_type,2
CHARGING_ADAPTER,Customer_Search, included_components,1
CHARGING_ADAPTER,Customer_Search, input_voltage,7
CHARGING_ADAPTER,Customer_Search, item_weight,3
CHARGING_ADAPTER,Customer_Search, material,2
CHARGING_ADAPTER,Customer_Search, model_number,6
CHARGING_ADAPTER,Customer_Search, mounting_type,1
CHARGING_ADAPTER,Customer_Search, number_of_items,1
CHARGING_ADAPTER,Customer_Search, output_current,3
CHARGING_ADAPTER,Customer_Search, output_voltage,16
CHARGING_ADAPTER,Customer_Search, output_voltage_range,1
CHARGING_ADAPTER,Customer_Search, power_output,3
CHARGING_ADAPTER,Customer_Search, power_rating,4
CHARGING_ADAPTER,Customer_Search, power_source_type,22
CHARGING_ADAPTER,Customer_Search, power_wattage,1
CHARGING_ADAPTER,Customer_Search, special_feature,4
CHARGING_ADAPTER,Customer_Search, specification_met,2
CHARGING_ADAPTER,Customer_Search, total_usb_ports,3
CHARGING_ADAPTER,Customer_Search, wattage,16
CHARGING_ADAPTER,Customer_Search, wireless_charging_support,1
CHARGING_ADAPTER,Customer_Search, wireless_charging_technology,1
CHARGING_ADAPTER,Customer_Search,Manufacturer,1
CHARGING_ADAPTER,Customer_Search,automotive_accessory_type,1
CHARGING_ADAPTER,Customer_Search,brand,59
CHARGING_ADAPTER,Customer_Search,cable_length,1
CHARGING_ADAPTER,Customer_Search,capacity,1
CHARGING_ADAPTER,Customer_Search,case_design,1
CHARGING_ADAPTER,Customer_Search,case_material,1
CHARGING_ADAPTER,Customer_Search,case_type,1
CHARGING_ADAPTER,Customer_Search,category,3
CHARGING_ADAPTER,Customer_Search,charging_capability_watts,1
CHARGING_ADAPTER,Customer_Search,charging_mode,1
CHARGING_ADAPTER,Customer_Search,charging_speed,2
CHARGING_ADAPTER,Customer_Search,charging_technology,6
CHARGING_ADAPTER,Customer_Search,charging_type,1
CHARGING_ADAPTER,Customer_Search,color,3
CHARGING_ADAPTER,Customer_Search,compatibility_brand,1
CHARGING_ADAPTER,Customer_Search,compatible_brand,3
CHARGING_ADAPTER,Customer_Search,compatible_console,1
CHARGING_ADAPTER,Customer_Search,compatible_device_brand,1
CHARGING_ADAPTER,Customer_Search,compatible_device_models,1
CHARGING_ADAPTER,Customer_Search,compatible_device_type,2
CHARGING_ADAPTER,Customer_Search,compatible_devices,16
CHARGING_ADAPTER,Customer_Search,compatible_model_series,1
CHARGING_ADAPTER,Customer_Search,compatible_models,1
CHARGING_ADAPTER,Customer_Search,compatible_phone_model,3
CHARGING_ADAPTER,Customer_Search,compatible_phone_models,19
CHARGING_ADAPTER,Customer_Search,compatible_phone_series,1
CHARGING_ADAPTER,Customer_Search,compatible_platform,1
CHARGING_ADAPTER,Customer_Search,compatible_smartwatch_models,1
CHARGING_ADAPTER,Customer_Search,connectivity_technology,3
CHARGING_ADAPTER,Customer_Search,connector_type,24
CHARGING_ADAPTER,Customer_Search,country_of_origin,3
CHARGING_ADAPTER,Customer_Search,current_rating,1
CHARGING_ADAPTER,Customer_Search,energy_efficiency_rating,1
CHARGING_ADAPTER,Customer_Search,input_voltage,2
CHARGING_ADAPTER,Customer_Search,input_voltage_range,1
CHARGING_ADAPTER,Customer_Search,item_weight,3
CHARGING_ADAPTER,Customer_Search,manufacturer,2
CHARGING_ADAPTER,Customer_Search,material,1
CHARGING_ADAPTER,Customer_Search,model_name,1
CHARGING_ADAPTER,Customer_Search,model_number,6
CHARGING_ADAPTER,Customer_Search,mounting_type,3
CHARGING_ADAPTER,Customer_Search,output_current,3
CHARGING_ADAPTER,Customer_Search,output_power,1
CHARGING_ADAPTER,Customer_Search,output_voltage,10
CHARGING_ADAPTER,Customer_Search,phone_model,1
CHARGING_ADAPTER,Customer_Search,power_output,1
CHARGING_ADAPTER,Customer_Search,power_rating,3
CHARGING_ADAPTER,Customer_Search,power_source_type,6
CHARGING_ADAPTER,Customer_Search,product_line,2
CHARGING_ADAPTER,Customer_Search,product_type,11
CHARGING_ADAPTER,Customer_Search,special_feature,2
CHARGING_ADAPTER,Customer_Search,type,1
CHARGING_ADAPTER,Customer_Search,wattage,19
CHARGING_ADAPTER,Customer_Search,wireless_charging_compatibility,1
CHARGING_ADAPTER,DPMO, compatible_phone_models,1
CHARGING_ADAPTER,DPMO,brand,3
CHARGING_ADAPTER,DPMO,connectivity_technology,1
CHARGING_ADAPTER,FAQ, cable_length,1
CHARGING_ADAPTER,FAQ, connector_type,1
CHARGING_ADAPTER,FAQ, output_current,1
CHARGING_ADAPTER,FAQ,brand,12
CHARGING_ADAPTER,FAQ,cable_length,8
CHARGING_ADAPTER,FAQ,compatible_devices,2
CHARGING_ADAPTER,FAQ,compatible_phone_models,1
CHARGING_ADAPTER,FAQ,country_of_origin,4
CHARGING_ADAPTER,FAQ,included_components,1
CHARGING_ADAPTER,FAQ,material,1
CHARGING_ADAPTER,FAQ,output_voltage,1
CHARGING_ADAPTER,FAQ,special_feature,9
CHARGING_ADAPTER,FAQ,wattage,7
CLEANING_AGENT,Customer_Search, cleaning_purpose,1
CLEANING_AGENT,Customer_Search, cleaning_target,1
CLEANING_AGENT,Customer_Search, cleaning_type,1
CLEANING_AGENT,Customer_Search, disinfectant_type,2
CLEANING_AGENT,Customer_Search, item_form,6
CLEANING_AGENT,Customer_Search, material_type_free,1
CLEANING_AGENT,Customer_Search, product_use,1
CLEANING_AGENT,Customer_Search, purpose,1
CLEANING_AGENT,Customer_Search, purpose_of_product,1
CLEANING_AGENT,Customer_Search, scent,1
CLEANING_AGENT,Customer_Search, special_feature,2
CLEANING_AGENT,Customer_Search, specific_uses_for_product,2
CLEANING_AGENT,Customer_Search, surface_recommendation,1
CLEANING_AGENT,Customer_Search, surface_type,1
CLEANING_AGENT,Customer_Search,brand,39
CLEANING_AGENT,Customer_Search,capacity,1
CLEANING_AGENT,Customer_Search,category,3
CLEANING_AGENT,Customer_Search,cleaning_product_type,1
CLEANING_AGENT,Customer_Search,cleaning_type,1
CLEANING_AGENT,Customer_Search,cologne,1
CLEANING_AGENT,Customer_Search,intended_use,1
CLEANING_AGENT,Customer_Search,item_count,1
CLEANING_AGENT,Customer_Search,item_form,41
CLEANING_AGENT,Customer_Search,item_package_quantity,1
CLEANING_AGENT,Customer_Search,item_size,1
CLEANING_AGENT,Customer_Search,item_type,2
CLEANING_AGENT,Customer_Search,item_volume,5
CLEANING_AGENT,Customer_Search,item_weight,1
CLEANING_AGENT,Customer_Search,material_feature,1
CLEANING_AGENT,Customer_Search,material_type_free,3
CLEANING_AGENT,Customer_Search,packaging_type,1
CLEANING_AGENT,Customer_Search,product_category,2
CLEANING_AGENT,Customer_Search,product_line,7
CLEANING_AGENT,Customer_Search,product_type,34
CLEANING_AGENT,Customer_Search,product_type=toilet cleaner,1
CLEANING_AGENT,Customer_Search,product_volume,2
CLEANING_AGENT,Customer_Search,scent,4
CLEANING_AGENT,Customer_Search,special_feature,11
CLEANING_AGENT,Customer_Search,specific_uses_for_product,15
CLEANING_AGENT,Customer_Search,surface_recommendation,4
CLEANING_AGENT,Customer_Search,target_audience,2
CLEANING_AGENT,Customer_Search,unit_count,1
CLEANING_AGENT,Customer_Search,volume,1
CLEANING_AGENT,FAQ,material_feature,2
CLEANING_AGENT,FAQ,special_feature,1
CLEANING_AGENT,FAQ,specific_uses_for_product,12
CLEANING_AGENT,FAQ,unit_count,2
CONSUMER_SERVICES_SUBSCRIPTION,Customer_Search,Online Streaming Service,1
CONSUMER_SERVICES_SUBSCRIPTION,Customer_Search,Subscription Service,1
CONSUMER_SERVICES_SUBSCRIPTION,Customer_Search,subscription,1
COOKIE,Customer_Search, category,1
COOKIE,Customer_Search, chocolate_type,1
COOKIE,Customer_Search, flavor,5
COOKIE,Customer_Search, ingredients,2
COOKIE,Customer_Search, item_form,7
COOKIE,Customer_Search, item_weight,2
COOKIE,Customer_Search, manufacturer,1
COOKIE,Customer_Search, number_of_items,1
COOKIE,Customer_Search, product_type,1
COOKIE,Customer_Search, product_weight,1
COOKIE,Customer_Search, specialty,1
COOKIE,Customer_Search, unit_count,1
COOKIE,Customer_Search,baked_goods_type,2
COOKIE,Customer_Search,biscuit_type,1
COOKIE,Customer_Search,brand,33
COOKIE,Customer_Search,bread_type,1
COOKIE,Customer_Search,category,3
COOKIE,Customer_Search,chocolate_type,1
COOKIE,Customer_Search,cookie_type,2
COOKIE,Customer_Search,diet_preference,1
COOKIE,Customer_Search,diet_type,2
COOKIE,Customer_Search,dietary_claim,1
COOKIE,Customer_Search,edible_type,1
COOKIE,Customer_Search,flavor,19
COOKIE,Customer_Search,flavor_type,1
COOKIE,Customer_Search,food_category,1
COOKIE,Customer_Search,food_item,1
COOKIE,Customer_Search,freshness,1
COOKIE,Customer_Search,freshness_tenure,1
COOKIE,Customer_Search,genre,1
COOKIE,Customer_Search,ingredients,4
COOKIE,Customer_Search,item_form,33
COOKIE,Customer_Search,item_weight,3
COOKIE,Customer_Search,item_weight_unit_value,1
COOKIE,Customer_Search,manufacturer,2
COOKIE,Customer_Search,name,1
COOKIE,Customer_Search,number_of_items,3
COOKIE,Customer_Search,pack_type,1
COOKIE,Customer_Search,product_line,10
