product_type,attributes,UMP,Seller - Required vs Optional
BONDING_ADHESIVES,supplier_declared_has_product_identifier_exemption,,Optional
BONDING_ADHESIVES,swatch_product_image_locator,,Optional
BONDING_ADHESIVES,team_name,,Required
BONDING_ADHESIVES,temperature_rating_degrees,,Optional
BONDING_ADHESIVES,tensile_strength,,Optional
BONDING_ADHESIVES,record_action,,Optional
BONDING_ADHESIVES,variation_theme,,Required
BONDING_ADHESIVES,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BONDING_ADHESIVES,viscosity,,Optional
BONDING_ADHESIVES,voltage,,Optional
BONDING_ADHESIVES,volume_capacity_name,,Optional
BONDING_ADHESIVES,wattage,,Optional
BOOKEND,batteries_included,,Required
BOOKEND,merchant_suggested_asin,,Required
BOOKEND,batteries_required,,Required
BOOKEND,battery.cell_composition,,Required
BOOKEND,battery.weight,,Required
BOOKEND,bullet_point,,Required
BOOKEND,child_parent_sku_relationship,,Required
BOOKEND,condition_note,,Optional
BOOKEND,condition_type,,Required
BOOKEND,country_of_origin,,Required
BOOKEND,craft_type,,Optional
BOOKEND,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,edition,,Required
BOOKEND,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,external_product_information,,Required
BOOKEND,product_type,,Required
BOOKEND,fulfillment_availability,,Required
BOOKEND,gem_type,,Required
BOOKEND,generic_keyword,,Optional
BOOKEND,ghs.classification,,Required
BOOKEND,gift_options,,Optional
BOOKEND,gtin_exemption_reason,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,handmade_classification,,Optional
BOOKEND,hazmat,,Required
BOOKEND,importer_contact_information,,Required
BOOKEND,item_name,,Required
BOOKEND,item_package_dimensions,,Required
BOOKEND,item_package_quantity,,Required
BOOKEND,item_shape,,Required
BOOKEND,contribution_sku,,Required
BOOKEND,item_type_name,,Required
BOOKEND,item_weight,,Required
BOOKEND,language,,Required
BOOKEND,league_name,,Optional
BOOKEND,length_range,,Required
BOOKEND,lithium_battery.energy_content,,Required
BOOKEND,lithium_battery.packaging,,Required
BOOKEND,lithium_battery.weight,,Required
BOOKEND,main_offer_image_locator,,Optional
BOOKEND,main_product_image_locator,,Optional
BOOKEND,manufacturer,,Required
BOOKEND,map_policy,,Optional
BOOKEND,max_order_quantity,,Optional
BOOKEND,merchant_release_date,,Optional
BOOKEND,merchant_shipping_group,,Optional
BOOKEND,model_number,,Required
BOOKEND,num_batteries,,Required
BOOKEND,number_of_items,,Required
BOOKEND,number_of_lithium_ion_cells,,Required
BOOKEND,number_of_lithium_metal_cells,,Required
BOOKEND,other_offer_image_locator_1,,Optional
BOOKEND,other_offer_image_locator_2,,Optional
BOOKEND,other_offer_image_locator_3,,Optional
BOOKEND,other_offer_image_locator_4,,Optional
BOOKEND,other_offer_image_locator_5,,Optional
BOOKEND,other_product_image_locator_1,,Optional
BOOKEND,other_product_image_locator_2,,Optional
BOOKEND,other_product_image_locator_3,,Optional
BOOKEND,other_product_image_locator_4,,Optional
BOOKEND,other_product_image_locator_5,,Optional
BOOKEND,other_product_image_locator_6,,Optional
BOOKEND,other_product_image_locator_7,,Optional
BOOKEND,other_product_image_locator_8,,Optional
BOOKEND,item_package_weight,,Required
BOOKEND,packer_contact_information,,Required
BOOKEND,parentage_level,,Optional
BOOKEND,part_number,,Required
BOOKEND,pattern,,Required
BOOKEND,product_category,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,product_description,,Required
BOOKEND,product_site_launch_date,,Optional
BOOKEND,product_subcategory,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,product_tax_code,,Optional
BOOKEND,purchasable_offer,,Optional
BOOKEND,purchasable_offer.automated_pricing_merchandising_rule_plan,,Optional
BOOKEND,purchasable_offer.discounted_price,,Optional
BOOKEND,purchasable_offer.map_price,,Optional
BOOKEND,purchasable_offer.maximum_retail_price,,Optional
BOOKEND,purchasable_offer.maximum_seller_allowed_price,,Optional
BOOKEND,purchasable_offer.minimum_seller_allowed_price,,Optional
BOOKEND,purchasable_offer.our_price,,Optional
BOOKEND,recommended_browse_nodes,,Required
BOOKEND,regulatory_compliance_certification,,Optional
BOOKEND,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,rtip_manufacturer_contact_information,,Required
BOOKEND,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,safety_data_sheet_url,,Required
BOOKEND,skip_offer,,Optional
BOOKEND,street_date,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,style,,Required
BOOKEND,supplier_declared_dg_hz_regulation,,Required
BOOKEND,supplier_declared_has_product_identifier_exemption,,Optional
BOOKEND,swatch_product_image_locator,,Optional
BOOKEND,team_name,,Required
BOOKEND,unit_count,,Optional
BOOKEND,record_action,,Optional
BOOKEND,variation_theme,,Required
BOOKEND,vendor_sku,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOKEND,voltage,,Optional
BOOKEND,wattage,,Optional
BOOKEND,width_range,,Required
BOOT,age_gender_category,,Required
BOOT,batteries_included,,Required
BOOT,merchant_suggested_asin,,Required
BOOT,athlete,,Required
BOOT,batteries_required,,Required
BOOT,battery.cell_composition,,Required
BOOT,battery.weight,,Required
BOOT,bullet_point,,Required
BOOT,child_parent_sku_relationship,,Required
BOOT,condition_note,,Optional
BOOT,condition_type,,Required
BOOT,configuration,,Required
BOOT,country_of_origin,,Required
BOOT,cup.size,,Required
BOOT,customer_package_type,,Required
BOOT,deprecated_variation_theme,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,edition,,Required
BOOT,embellishment_feature,,Optional
BOOT,external_product_id,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,external_product_information,,Required
BOOT,fabric_type,,Optional
BOOT,product_type,,Required
BOOT,flavor,,Required
BOOT,fulfillment_availability,,Required
BOOT,gem_type,,Required
BOOT,generic_keyword,,Optional
BOOT,ghs.classification,,Required
BOOT,gift_options,,Optional
BOOT,handmade_classification,,Optional
BOOT,hazmat,,Required
BOOT,importer_contact_information,,Required
BOOT,item_booking_date,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,item_dimensions,,Required
BOOT,item_display_dimensions,,Optional
BOOT,item_display_weight,,Required
BOOT,item_name,,Required
BOOT,item_package_dimensions,,Required
BOOT,item_package_quantity,,Required
BOOT,item_shape,,Required
BOOT,contribution_sku,,Required
BOOT,league_name,,Optional
BOOT,lifecycle_supply_type,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,lifestyle,,Optional
BOOT,lithium_battery.energy_content,,Required
BOOT,lithium_battery.packaging,,Required
BOOT,lithium_battery.weight,,Required
BOOT,magnification_strength,,Required
BOOT,main_offer_image_locator,,Optional
BOOT,main_product_image_locator,,Optional
BOOT,manufacturer,,Required
BOOT,map_policy,,Optional
BOOT,master_pack_layers_per_pallet_quantity,,Required
BOOT,master_packs_per_layer_quantity,,Required
BOOT,max_order_quantity,,Optional
BOOT,merchant_release_date,,Optional
BOOT,merchant_shipping_group,,Optional
BOOT,metal_type,,Required
BOOT,num_batteries,,Required
BOOT,number_of_items,,Required
BOOT,number_of_lithium_ion_cells,,Required
BOOT,number_of_lithium_metal_cells,,Required
BOOT,occasion_type,,Optional
BOOT,other_offer_image_locator_1,,Optional
BOOT,other_offer_image_locator_2,,Optional
BOOT,other_offer_image_locator_3,,Optional
BOOT,other_offer_image_locator_4,,Optional
BOOT,other_offer_image_locator_5,,Optional
BOOT,other_product_image_locator_1,,Optional
BOOT,other_product_image_locator_2,,Optional
BOOT,other_product_image_locator_3,,Optional
BOOT,other_product_image_locator_4,,Optional
BOOT,other_product_image_locator_5,,Optional
BOOT,other_product_image_locator_6,,Optional
BOOT,other_product_image_locator_7,,Optional
BOOT,other_product_image_locator_8,,Optional
BOOT,item_package_weight,,Required
BOOT,packer_contact_information,,Required
BOOT,parentage_level,,Optional
BOOT,part_number,,Required
BOOT,pattern,,Required
BOOT,platform_for_display,,Required
BOOT,product_category,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,product_description,,Required
BOOT,product_subcategory,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,product_tax_code,,Optional
BOOT,purchasable_offer,,Optional
BOOT,purchasable_offer.automated_pricing_merchandising_rule_plan,,Optional
BOOT,purchasable_offer.discounted_price,,Optional
BOOT,purchasable_offer.map_price,,Optional
BOOT,purchasable_offer.maximum_retail_price,,Optional
BOOT,purchasable_offer.maximum_seller_allowed_price,,Optional
BOOT,purchasable_offer.minimum_seller_allowed_price,,Optional
BOOT,purchasable_offer.our_price,,Optional
BOOT,recommended_browse_nodes,,Required
BOOT,regulatory_compliance_certification,,Optional
BOOT,ring.size,,Required
BOOT,rtip_earliest_shipping_date,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,rtip_items_per_inner_pack,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,rtip_manufacturer_contact_information,,Required
BOOT,rtip_order_aggregate_type,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,rtip_product_description,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,rtip_vendor_code,,CONFIGURED ONLY IN 'VENDOR' SCOPE
BOOT,safety_data_sheet_url,,Required
BOOT,scent,,Required
BOOT,shaft.circumference,,Optional
BOOT,shoe_size,,Optional
BOOT,skip_offer,,Optional
BOOT,special_size_type,,Required
BOOT,specific_uses_for_product,,Optional
BOOT,subject_character,,Optional
BOOT,supplier_declared_dg_hz_regulation,,Required
