keywords,product_type,attributes,impressions
NA,PILLOW_PROTECTOR,color.standardized_values,"2,492"
NA,PILLOW_PROTECTOR,item_length_width_height.width,"1,726"
NA,PILLOWCASE,material,"2,753,930"
NA,PILLOWCASE,closure.type,"605,058"
NA,PILLOWCASE,number_of_items,"816,944"
NA,PILLOWCASE,care_instructions,"340,938"
NA,PILLOWCASE,color.standardized_values,"3,143,924"
NA,PILLOWCASE,size,"2,660,676"
NA,PILLOWCASE,pillow_type,"442,516"
NA,PILLOWCASE,special_feature,"162,368"
NA,PILLOWCASE,thread.count,"1,175,174"
NA,PILLOWCASE,pattern,"954,004"
NA,PILLOWCASE,recommended_uses_for_product,"60,220"
NA,PILLOWCASE,number_of_sets,"238,602"
NA,PILLOWCASE,item_length_width.width | item_length_width.length,"365,970"
NA,PILLOWCASE,style,"435,836"
NA,PINBOARD,item_shape,"750,966"
NA,PIPING_TIP,item_width_height.height,636
NA,PIPING_TIP,item_width_height.width,314
NA,PIPING_TIP,color.standardized_values,"1,984"
NA,PITCHER,item_width_height.width,"31,882"
NA,PITCHER,item_depth_width_height.height,"50,512"
NA,PITCHER,material_feature,"28,606"
NA,PITCHER,item_shape,"42,894"
NA,PITCHER,style,"62,058"
NA,PITCHER,color.standardized_values,"27,002"
NA,PLACEMAT,care_instructions,"1,631,068"
NA,PLACEMAT,color.standardized_values,"4,131,076"
NA,PLANNER,item_length_width.width,"3,122"
NA,PLANNER,format,"183,758"
NA,PLANNER,target_audience,"113,122"
NA,PLANNER,binding,"122,118"
NA,PLANNER,calendar_type,"19,154"
NA,PLANNER,cover.material,"88,114"
NA,PLANNER,item_length_width.length,"6,916"
NA,PLANNER,special_feature,"1,416"
NA,PLANT_SEED,indoor_outdoor_usage,"412,066"
NA,PLANT_SEED,sunlight_exposure,"7,690,250"
NA,PLANT_SEED,plant_or_animal_product_type,"1,896,807"
NA,PLANT_SEED,program_member,"614,774"
NA,PLANTER,item_depth_width_height.height,"9,047,942"
NA,PLANTER,indoor_outdoor_usage,"4,050,124"
NA,PLANTER,capacity,"1,363,074"
NA,PLANTER,item_depth_width_height.width,"10,064,922"
NA,PLANTER,included_components,"659,512"
NA,PLANTER,program_member,"1,300,104"
NA,PLANTER,plant_or_animal_product_type,"2,283,658"
NA,PLANTER,item_depth_width_height.depth,"10,266,002"
NA,PLANTER,pattern,"2,008,382"
NA,PLANTER,finish_type,"3,382,518"
NA,PLANTER,style,"4,959,260"
NA,PLAY_SLIDE,item_length_width_height.height,"1,662,520"
NA,PLAY_SLIDE,item_length_width_height.length,"1,100,036"
NA,PLAY_SLIDE,color.standardized_values,"194,886"
NA,PLAY_SLIDE,item_length_width_height.width,"231,020"
NA,PLAY_SLIDE,program_member,"303,476"
NA,PLAY_WORKSTATION,material,"122,784"
NA,PLAY_WORKSTATION,color.standardized_values,"42,118"
NA,PLAY_WORKSTATION,style ,"14,812"
NA,PLAY_WORKSTATION,program_member,"5,720"
NA,PLAYHOUSE,color.standardized_values,526
NA,PLAYHOUSE,manufacturer_minimum_age,"3,148"
NA,PLAYHOUSE,program_member,76
NA,PLECTRUM,compatible_devices,"43,414"
NA,PLIERS,specific_uses_for_product,"32,271"
NA,PLIERS,grip.type,"34,754"
NA,POPCORN,specialty,"23,276"
NA,POPCORN,number_of_items ,"4,228"
NA,POPCORN,program_member,"4,172"
NA,POPCORN_POPPER,item_length_width_height.length,174
NA,POPCORN_POPPER,item_length_width_height.height,526
NA,POPCORN_POPPER,item_length_width_height.width,146
NA,POPCORN_POPPER,color.standardized_values,"25,236"
NA,POPCORN_POPPER,special_feature,"1,140"
NA,PORTABLE_ELECTRONIC_DEVICE_ARMBAND,form_factor,"1,744"
NA,PORTABLE_ELECTRONIC_DEVICE_ARMBAND,water_resistance_level,"19,112"
NA,PORTABLE_ELECTRONIC_DEVICE_ARMBAND,closure.type,"6,436"
NA,PORTABLE_ELECTRONIC_DEVICE_ARMBAND,recommended_uses_for_product,122
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,compatible_device_size_maximum,"11,659,978"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,form_factor,"174,196"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,color.standardized_values,"373,778,751"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,shell_type,"73,699,669"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,material,"221,986,222"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,special_feature,"122,481,914"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,program_member,"31,434,069"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,pattern,"86,792,175"
NA,PORTABLE_ELECTRONIC_DEVICE_COVER,theme,"78,663,270"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,mounting_type,"955,236"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,program_member,"141,510"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,water_resistance_level,"526,904"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,compatible_devices,"382,895"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,special_feature,"366,534"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,item_shape,"9,456"
NA,PORTABLE_ELECTRONIC_DEVICE_MOUNT,compatible_phone_models,470
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,program_member,"233,416"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,fastening_type,"642,090"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,mounting_type,"1,624,460"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,special_feature,"1,730,444"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,recommended_uses_for_product,"1,837,494"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,finish_type,"34,526"
NA,PORTABLE_ELECTRONIC_DEVICE_STAND,form_factor,"270,930"
NA,PORTABLE_FREESTANDING_SHELTER,color.standardized_values,"16,864"
NA,PORTABLE_FREESTANDING_SHELTER,water_resistance_level,"5,116"
NA,PORTABLE_FREESTANDING_SHELTER,closure.type,284
NA,PORTABLE_STOVE,program_member,"1,516"
NA,PORTABLE_STOVE,material,"3,822"
NA,PORTABLE_TOOL_BOX,water_resistance_level,"17,054"
NA,PORTABLE_VIDEO_DISC_PLAYER,item_length_width_height.height,78
NA,PORTABLE_VIDEO_DISC_PLAYER,item_length_width_height.width,60
NA,POT_HOLDER,item_length_width_height.width,"1,481"
NA,POT_HOLDER,item_length_width.length,"2,958"
NA,POT_HOLDER,care_instructions,"14,180"
NA,POT_HOLDER,color.standardized_values,"11,519"
NA,POWER_BANK,battery.capacity,"74,463,642"
NA,POWER_BANK,connector_type,"22,826,154"
NA,POWER_BANK,program_member,"7,780,564"
NA,POWER_BANK,special_feature,"10,491,928"
NA,POWER_BANK,battery.cell_composition,"31,245,636"
NA,POWER_BANK,recommended_uses_for_product,"9,318,988"
NA,POWER_CORD,item_length,"129,764"
NA,POWER_CORD,ethernet_cable_category,120
NA,POWER_STRIP,item_length_width_height.width,"1,284"
NA,POWER_STRIP,item_length_width.length,"7,384"
NA,POWER_STRIP,special_feature,"42,350"
NA,POWER_STRIP,item_shape,"9,476"
NA,POWERSPORTS_PROTECTIVE_GEAR,size_map,"10,956,892"
NA,POWERSPORTS_PROTECTIVE_GEAR,color.standardized_values,"15,504,839"
NA,POWERSPORTS_PROTECTIVE_GEAR,footwear_size,"11,056"
NA,POWERSPORTS_PROTECTIVE_GEAR,outer.material,"154,539"
NA,POWERSPORTS_PROTECTIVE_GEAR,footwear_size.size_system,32
NA,POWERSPORTS_PROTECTIVE_GEAR,size,32
NA,PRELOADED_ELECTRONIC_GAME,item_length_width.width,"3,658"
NA,PRELOADED_ELECTRONIC_GAME,color.standardized_values,"132,836"
NA,PRELOADED_ELECTRONIC_GAME,item_length_width_height.height,"5,670"
NA,PRELOADED_ELECTRONIC_GAME,item_length_width.length,"6,772"
NA,PRESCRIPTION_DRUG,specific_uses_for_product,"15,246,342"
NA,PRESSURE_COOKER,capacity,"142,471,640"
NA,PRESSURE_COOKER,material,"82,603,886"
NA,PRESSURE_COOKER,special_feature,"70,863,138"
NA,PRESSURE_COOKER,item_styling,"51,299,192"
NA,PRESSURE_COOKER,color.standardized_values,"90,593,888"
NA,PRESSURE_COOKER,item_depth_width_height.width,"11,602,206"
NA,PRESSURE_COOKER,closure.type,"30,448,190"
NA,PRESSURE_COOKER,item_depth_width_height.height,"12,486,726"
NA,PRESSURE_COOKER,item_depth_width_height.depth,"11,174,122"
NA,PRESSURE_WASHER,maximum_flow_rate,896
NA,PRESSURE_WASHER,power_source_type,"18,700"
NA,PRESSURE_WASHER,maximum_pressure,"29,654"
NA,PRESSURE_WASHER,program_member,"18,274"
NA,PRETEND_PLAY_TOY,color.standardized_values,"71,246"
NA,PRETEND_PLAY_TOY,material,"46,012"
NA,PRETEND_PLAY_TOY,program_member,"2,344"
NA,PRINT_COPY_PAPER,paper_weight,"252,329"
NA,PRINT_COPY_PAPER,material_feature,"55,211"
NA,PRINTER,max_printspeed_color,"26,068,814"
NA,PRINTER,max_printspeed_black_white,"33,469,695"
NA,PRINTER,connectivity_technology,"39,580,679"
NA,PRINTER,printer_function_class,"25,924,535"
NA,PRINTER,special_feature,"9,384,246"
NA,PRINTER,printer_output,"19,084,481"
NA,PRINTER,scanner_type,"17,411,519"
NA,PRINTER,media_size_maximum,"5,930,422"
NA,PRINTER,printer_technology,"13,551,305"
NA,PRINTER,controller_type,"4,318,472"
NA,PRINTER,print_media_type,"13,778,394"
NA,PRINTER,operating_system,"4,605,617"
NA,PRINTER,program_member,"8,126,306"
NA,PRINTER,color.standardized_values,"22,981,278"
NA,PROJECTION_SCREEN,program_member,"16,056"
NA,PROJECTION_SCREEN,material,"147,056"
NA,PROTECTIVE_GLOVE,program_member,"3,910"
NA,PROTECTIVE_GLOVE,material_type_free,"185,144"
NA,PROTECTIVE_GLOVE,care_instructions,"44,398"
NA,PROTECTIVE_GLOVE,special_feature,"376,433"
NA,PROTECTIVE_GLOVE,closure.type,"24,880"
NA,PROTEIN_DRINK,protein_source,14
NA,PROTEIN_SUPPLEMENT_POWDER,flavor,"7,008,997"
NA,PROTEIN_SUPPLEMENT_POWDER,product_benefit,"1,742,705"
NA,PROTEIN_SUPPLEMENT_POWDER,recommended_uses_for_product,"2,492,882"
NA,PROTEIN_SUPPLEMENT_POWDER,program_member,"2,643,962"
NA,PROTEIN_SUPPLEMENT_POWDER,diet_type,"2,268,430"
NA,PROTEIN_SUPPLEMENT_POWDER,number_of_items,"1,173,580"
NA,PROTEIN_SUPPLEMENT_POWDER,material_type_free,"2,340,482"
NA,PUFFED_SNACK,number_of_items ,"13,274"
NA,PUFFED_SNACK,container.type,"13,654"
NA,PUFFED_SNACK,flavor,"9,566"
NA,PUFFED_SNACK,program_member,"9,450"
NA,PULL_UP_BAR,mounting_type,"184,964"
NA,PULL_UP_BAR,special_feature,"54,526"
NA,PULL_UP_BAR,program_member,"52,948"
NA,PULL_UP_BAR,material,"147,906"
NA,PUMP_DISPENSER,program_member,40
NA,PUMP_DISPENSER,color.standardized_values,"779,542"
NA,PUMP_DISPENSER,material_type_free,"340,326"
NA,PUMP_SPRAYER,item_width_height.width,"6,482"
NA,PUMP_SPRAYER,recommended_uses_for_product,"9,364"
NA,PUMP_SPRAYER,item_width_height.height,"16,244"
NA,PUMP_SPRAYER,program_member,"35,322"
NA,PUMP_SPRAYER,special_feature,"116,792"
NA,PUMP_SPRAYER,included_components,"9,028"
NA,PUNCHING_BAG,outer.material,"447,288"
NA,PUNCHING_BAG,program_member,"64,369"
NA,PUPPET,color.standardized_values,"12,170"
NA,PUPPET,manufacturer_minimum_age,"30,076"
NA,PUPPET,program_member,978
NA,PUSH_PULL_TOY,program_member,"3,706"
NA,PUSH_PULL_TOY,color.standardized_values,"22,870"
NA,PUZZLES,number_of_pieces,"1,387,956"
NA,PUZZLES,manufacturer_minimum_age,"2,028,312"
NA,PUZZLES,item_length_width.length,"27,908"
NA,PUZZLES,item_length_width_height.width,"13,174"
NA,PUZZLES,theme,"248,572"
NA,PUZZLES,item_shape,"765,722"
NA,PUZZLES,program_member,"82,728"
NA,PUZZLES,educational_objective,"273,338"
NA,PUZZLES,color.standardized_values,"247,752"
NA,RADIO,recommended_uses_for_product,"2,608"
NA,RADIO,included_components,"10,754"
NA,RADIO,program_member,"20,962"
NA,RADIO,tuner_technology,"138,683"
NA,RADIO,display.type,"58,824"
NA,RADIO,style,"39,827"
NA,RADIO,connectivity_technology,"207,371"
NA,RADIO,special_feature,"67,604"
NA,RADIO,radio_bands_supported,"6,522"
NA,RADIO,compatible_devices,"30,071"
NA,RADIO,water_resistance_level,"7,692"
NA,RANGEFINDER,water_resistance_level,"8,870"
NA,RANGEFINDER,material,"1,668"
NA,RANGEFINDER,item_dimensions.length,"4,434"
NA,RANGEFINDER,battery.description,"4,368"
NA,RANGEFINDER,item_length_width_height.height,226
NA,RANGEFINDER,item_length_width_height.width,62
NA,RANGEFINDER,program_member,20
NA,RAZOR_BLADE_CARTRIDGE,unit_count,"103,008"
NA,RAZOR_BLADE_CARTRIDGE,skin_type,"40,768"
NA,RAZOR_BLADE_CARTRIDGE,number_of_items,"47,464"
NA,RAZOR_BLADE_CARTRIDGE,program_member,"12,546"
NA,RECIPROCATING_HEDGE_TRIMMER,blade.material,120
NA,RECIPROCATING_HEDGE_TRIMMER,program_member,68
NA,RECIPROCATING_HEDGE_TRIMMER,item_length_width_height.width,24
NA,RECREATION_BALL,size,"13,369,965"
NA,RECREATION_BALL,color.standardized_values,"32,270"
NA,RECREATION_BALL,age_range_description,"6,080,157"
NA,RECREATION_BALL,item_diameter,"449,570"
NA,RECREATION_BALL,program_member,"4,017,704"
NA,REFRIGERATOR,configuration,"224,830,092"
NA,REFRIGERATOR,capacity,"494,363,846"
NA,REFRIGERATOR,item_depth_width_height.depth,"159,823,106"
NA,REFRIGERATOR,item_depth_width_height.width,"176,359,904"
NA,REFRIGERATOR,energy_star,"251,341,216"
NA,REFRIGERATOR,defrost_system_type,"204,230,716"
NA,REFRIGERATOR,item_depth_width_height.height,"157,730,254"
NA,REFRIGERATOR,number_of_users,"233,866,692"
NA,REFRIGERATOR,door.material_type,"97,386,060"
NA,REFRIGERATOR,special_feature,"275,817,348"
NA,REFRIGERATOR,pattern,"533,270,984"
NA,REFRIGERATOR,shelf_type,"110,200,988"
NA,REFRIGERATOR,color.standardized_values,"552,155,414"
NA,REFRIGERATOR,installation_type,"128,888,192"
NA,REFRIGERATOR,finish_type,"58,123,044"
NA,REFRIGERATOR,compressor_type,"1,254,272"
NA,REFRIGERATOR,refrigerant,"46,861,358"
NA,REINFORCED_ART_SURFACE,material,"155,025"
NA,REMOTE_CONTROL,controller_type,"107,340"
NA,REMOTE_CONTROL,connectivity_technology,"284,196"
NA,REMOTE_CONTROL,special_feature,"111,376"
NA,REMOTE_CONTROL,program_member,"54,420"
NA,REMOTE_CONTROL,battery.description,"64,632"
NA,REMOTE_CONTROL,supported_devices_quantity,"54,506"
NA,REMOTE_CONTROL,item_length_width_height.length,"1,462"
NA,REMOTE_CONTROL,item_length_width_height.height,"2,020"
NA,REMOTE_CONTROL,item_length_width_height.width,620
NA,RESPIRATOR,filter_class,"35,628"
NA,RESPIRATOR,reusability,"6,328"
NA,RESPIRATOR,closure.type,278
NA,RESPIRATOR,special_feature,611
NA,RESPIRATOR,program_member,"1,267"
NA,RESPIRATOR,material_feature,32
NA,RESPIRATOR,item_depth_width_height.height,12
NA,RICE_COOKERS,capacity,"15,826,482"
NA,RICE_COOKERS,material,"4,268,602"
NA,RICE_COOKERS,item_depth_width_height.height,"680,100"
NA,RICE_COOKERS,item_depth_width_height.width,"490,430"
NA,RICE_COOKERS,lid.material,"2,574,124"
NA,RICE_COOKERS,style,"529,436"
NA,RICE_COOKERS,color.standardized_values,"2,971,766"
NA,RICE_COOKERS,item_depth_width_height.depth,"822,202"
NA,RICE_COOKERS,special_feature,"27,250"
NA,RICE_MIX,number_of_items,182
NA,RICE_MIX,program_member,312
NA,RIDE_ON_TOY,color.standardized_values,"2,168,546"
NA,RIDE_ON_TOY,item_length_width_height.length,"518,592"
NA,RIDE_ON_TOY,item_length_width_height.width,"282,758"
NA,RIDE_ON_TOY,item_length_width_height.height,"792,670"
NA,RIDE_ON_TOY,program_member,"477,486"
NA,RING,material,"34,033,468"
NA,RING,color.standardized_values,"121,508,500"
NA,RING,primary_stone.gem_type,"43,823,568"
NA,RING,metal_type,"93,563,614"
NA,RING,ring.size,"67,546,212"
NA,ROASTING_PAN,item_shape,848
NA,ROASTING_PAN,color.standardized_values,"1,534"
NA,ROBE,material,"2,203,415"
NA,ROBE,color.standardized_values,"1,748,423"
NA,ROBE,care_instructions,"237,535"
NA,ROBE,item_length_description,"732,706"
NA,ROBE,neck.neck_style,"124,493"
NA,ROBE,closure.type,"214,119"
NA,ROBE,collar_style,"74,004"
NA,ROBOTIC_VACUUM_CLEANER,compatible_devices,"357,440"
NA,ROBOTIC_VACUUM_CLEANER,item_length_width_height.height,"374,248"
NA,ROBOTIC_VACUUM_CLEANER,item_length_width_height.length,"61,054"
NA,ROBOTIC_VACUUM_CLEANER,item_length_width_height.width,"59,948"
NA,ROBOTIC_VACUUM_CLEANER,controller_type,"865,852"
NA,ROBOTIC_VACUUM_CLEANER,surface_recommendation,"1,181,932"
NA,ROBOTIC_VACUUM_CLEANER,special_feature,"1,379,396"
NA,ROLLER_SKATE,color.standardized_values,"126,198"
NA,ROLLER_SKATE,material,"1,556,002"
NA,ROLLER_SKATE,wheel.type,"1,950,616"
NA,ROLLER_SKATE,program_member,"962,945"
NA,ROLLER_SKATE,closure.type,"999,912"
NA,ROLLER_SKATE,pattern,"408,284"
NA,ROLLING_PIN,item_length_width.length,"17,354"
NA,ROLLING_PIN,item_length_width_height.width,"9,116"
NA,ROLLING_PIN,color.standardized_values,"35,488"
NA,ROOM_DIVIDER,color.standardized_values,"221,576"
NA,ROOM_DIVIDER,item_width_height.width,"220,890"
NA,ROOM_DIVIDER,item_width_height.height,"315,154"
NA,ROOM_DIVIDER,recommended_uses_for_product,860
NA,ROOM_DIVIDER,number_of_panels,"146,680"
NA,ROOM_DIVIDER,finish_type,"23,884"
NA,ROOM_DIVIDER,special_feature,"59,044"
NA,ROOM_DIVIDER,mounting_type,"99,474"
NA,ROOM_DIVIDER,room_type,"68,878"
NA,ROOM_DIVIDER,pattern,"51,812"
NA,ROOM_DIVIDER,style ,"50,194"
NA,ROUTER_POWER_TOOL,item_width_height.width,24
NA,ROWING_MACHINE,special_feature,334
NA,ROWING_MACHINE,frame.material,"1,274"
NA,ROWING_MACHINE,resistance_mechanism,"6,986"
NA,RUBBER_STAMP,item_shape,"13,576"
NA,RUG,program_member,28
NA,RUG,care_instructions,"14,759,332"
NA,RUG,indoor_outdoor_usage,"3,117,762"
NA,RUG,pile_height ,"5,718,606"
NA,RUG,room_type,"2,823,982"
NA,RUG,special_feature,"25,299,244"
NA,RUG,color.standardized_values,"50,583,852"
NA,RUG,material,"30,108,932"
NA,RUG,item_length_width.length.width,"41,620,464"
NA,RUG,back.material,"11,392,316"
NA,RUG,item_shape,"17,429,602"
NA,RUG,construction_type,"11,724,766"
NA,RUG,weave_type,"15,357,048"
NA,SAFE,item_depth_width_height.width,"177,936"
NA,SAFE,item_depth_width_height.height,"192,346"
NA,SAFE,mounting_type,"124,234"
NA,SAFE,item_depth_width_height.depth,"229,666"
NA,SAFE,control_type,"90,956"
NA,SAFE,lock_type,"183,444"
NA,SAFE,special_feature,"93,020"
NA,SAFE,water_resistance_level,"56,216"
NA,SAFE,style,"7,466"
NA,SAFETY_HARNESS,program_member,72
NA,SAFETY_HARNESS,fit_type,46
NA,SAFETY_MASK,ply,"123,530"
NA,SAFETY_MASK,number_of_items,"555,172"
NA,SAFETY_MASK,filter_class,"868,962"
NA,SAFETY_MASK,reusability,"1,066,526"
NA,SAFETY_MASK,age_range_description,"427,620"
NA,SAFETY_MASK,program_member,"347,352"
NA,SAFETY_MASK,material,"612,312"
NA,SAFETY_MASK,pattern,"328,170"
NA,SAFETY_MASK,fit_type,"265,102"
NA,SAFETY_MASK,color.standardized_values,"34,850"
NA,SAFETY_MASK,closure.type,"1,098,994"
NA,SAFETY_MASK,special_feature,"367,232"
NA,SAFETY_MASK,size,"109,398"
NA,SAFETY_MASK,item_shape,"150,228"
NA,SAFETY_MASK,theme,"47,258"
NA,SAFETY_MASK,recommended_uses_for_product,24
NA,SAFETY_SUPPLY,size_map,"436,166"
NA,SAFETY_SUPPLY,footwear_size,"13,884,924"
NA,SAFETY_SUPPLY,outer.material,"325,513"
NA,SAFETY_SUPPLY,program_member,"207,228"
NA,SAFETY_SUPPLY,color.standardized_values,"2,420,597"
NA,SALWAR_SUIT_SET,material,"354,814,162"
NA,SALWAR_SUIT_SET,style,"343,067,506"
NA,SALWAR_SUIT_SET,care_instructions,"83,354,294"
NA,SALWAR_SUIT_SET,closure.type,"87,267,054"
NA,SALWAR_SUIT_SET,size_map,"680,378,418"
NA,SALWAR_SUIT_SET,color.standardized_values,"720,350,136"
NA,SALWAR_SUIT_SET,occasion_type,"229,129,710"
NA,SALWAR_SUIT_SET,pattern,"174,372,734"
NA,SALWAR_SUIT_SET,sleeve.type,"206,998,762"
NA,SALWAR_SUIT_SET,item_length_description,"203,763,038"
NA,SANDAL,heel.type,"495,722,504"
NA,SANDAL,footwear_size,"822,681,009"
NA,SANDAL,heel.height,"182,179,846"
NA,SANDAL,outer.material,"292,962,148"
NA,SANDAL,footwear_size.size_system,"1,808,587,548"
NA,SANDAL,closure.type,"502,277,067"
NA,SANDAL,occasion_type,"228,623,280"
NA,SANDAL,color.standardized_values,"1,384,571,848"
NA,SANDAL,lifestyle,"407,879,060"
NA,SANDAL,pattern_type,"319,692,474"
NA,SANDAL,strap_type,"386,382,991"
NA,SANDAL,toe_style,"171,363,126"
NA,SANDER,item_length_width_height.length,44
NA,SANDER,program_member,592
NA,SANDER,power_source_type,"1,473"
NA,SANDER,item_length_width_height.width,76
NA,SANITARY_NAPKIN,material,"644,700"
NA,SANITARY_NAPKIN,sanitary_napkin_absorbency,"259,944"
NA,SANITARY_NAPKIN,scent,"1,131,944"
NA,SANITARY_NAPKIN,program_member,"790,116"
NA,SANITARY_NAPKIN,number_of_items,"1,033,588"
NA,SANITARY_NAPKIN,unit_count,"927,170"
NA,SAREE,weave_type,"1,047,486,718"
NA,SAREE,material,"1,543,903,498"
NA,SAREE,occasion_type,"908,837,890"
NA,SAREE,style,"787,527,998"
NA,SAREE,care_instructions,"575,390,330"
NA,SAREE,color.standardized_values,"3,083,806,458"
NA,SAREE,pattern,"1,127,031,256"
NA,SAREE,design_name,"771,418,460"
NA,SAUCE,specialty,"32,878"
NA,SAUCE,number_of_items,"6,102"
NA,SAUCE,program_member,"4,598"
NA,SAUTE_FRY_PAN,compatible_devices,"7,705,851"
NA,SAUTE_FRY_PAN,material,"15,944,501"
NA,SAUTE_FRY_PAN,handle.material,"5,270,634"
NA,SAUTE_FRY_PAN,special_feature,"19,719,090"
NA,SAUTE_FRY_PAN,color.standardized_values,"9,833,459"
NA,SAUTE_FRY_PAN,care_instructions,"6,051,331"
NA,SAW,power_source_type,"10,200"
NA,SAW,surface_recommendation,"25,165"
NA,SAW,special_feature,"1,574"
NA,SAW,program_member,"3,536"
NA,SAW,included_components,"1,338"
NA,SAW_BLADE,item_length_width.length,"1,408"
NA,SAW_BLADE,item_length_width_height.width,965
NA,SCANNER,item_depth_width_height.width,212
NA,SCANNER,item_depth_width_height.depth,178
NA,SCANNER,program_member,"8,948"
NA,SCANNER,resolution,"32,936"
NA,SCANNER,light_source.type,"2,020"
NA,SCANNER,item_depth_width_height.height,304
NA,SCARF,color.standardized_values,"9,218,390"
NA,SCARF,care_instructions,"1,550,518"
NA,SCARF,occasion_type,"385,092"
NA,SCARF,material,"8,934,994"
NA,SCARF,size_map,"3,580,218"
NA,SCISSORS,color.standardized_values,"13,236"
NA,SCISSORS,item_length_width.length,"23,591"
NA,SCISSORS,item_length_width_height.width,"9,111"
NA,SCISSORS,hand_orientation,"22,801"
NA,SCISSORS,program_member,"46,355"
NA,SCREEN_PROTECTOR,number_of_items,"3,094,344"
NA,SCREEN_PROTECTOR,material,"6,286,968"
NA,SCREEN_PROTECTOR,program_member,"1,560,004"
NA,SCREW_GUN,power_source_type,"3,678"
NA,SCREW_GUN,material,"1,162"
NA,SCREW_GUN,program_member,"1,376"
NA,SCREWDRIVER,head.style,"919,007"
NA,SCREWDRIVER,special_feature,"827,308"
NA,SCREWDRIVER,program_member,164
NA,SCULPTING_MATERIAL,special_feature,"9,486"
NA,SCULPTING_MATERIAL,number_of_items,"10,078"
NA,SCULPTING_MATERIAL,educational_objective,"6,272"
NA,SCULPTURE,scale_name,"192,576"
NA,SCULPTURE,mounting_type,"1,961,142"
NA,SCULPTURE,color.standardized_values,"2,075,362"
NA,SCULPTURE,material,"1,804,286"
NA,SCULPTURE,recommended_uses_for_product,"839,566"
NA,SCULPTURE,occasion_type,"38,132"
NA,SCULPTURE,theme,"863,070"
NA,SCULPTURE,seasons,"16,296"
NA,SCULPTURE,style,"1,449,892"
NA,SCULPTURE,program_member,"7,869"
NA,SEASONING,number_of_items,"18,379"
NA,SEASONING,specialty,"65,288"
NA,SEASONING,program_member,"8,123"
NA,SEASONING,number_of_items ,179
NA,SEASONING,item_weight,647
NA,SEASONING,container.type,"30,854"
NA,SEASONING_MILL,item_width_height.width,50
